,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
53,3,receive,in_rally,3-Pass,none,18 -- 20
53,3,receive,earned,Spike,us,19 -- 20
54,4,serve,in_rally,2-Serve,none,19 -- 20
54,4,serve,earned,Spike,them,19 -- 21
55,4,receive,in_rally,3-Pass,none,19 -- 21
55,4,receive,earned,Spike,us,20 -- 21
56,5,serve,in_rally,2-Serve,none,20 -- 21
56,5,serve,errors,Dig,them,20 -- 22
57,5,receive,in_rally,2-Pass,none,20 -- 22
58,5,receive,in_rally,Hit Still In Play,none,20 -- 22
58,5,receive,errors,Spike,us,21 -- 22
59,6,serve,earned,Ace,us,22 -- 22
60,6,serve,in_rally,2-Serve,none,22 -- 22
60,6,serve,errors,Dig,them,22 -- 23
61,6,receive,in_rally,1-Pass,none,22 -- 23
61,6,receive,errors,Block,us,23 -- 23
62,1,serve,errors,Serve,them,23 -- 24
63,1,receive,in_rally,1-Pass,none,23 -- 24
64,1,receive,in_rally,Hit Still In Play,none,23 -- 24
64,1,receive,earned,Tip,them,23 -- 25
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,6,serve,earned,Ace,us,1 -- 0
2,6,serve,in_rally,3-Serve,none,1 -- 0
3,6,serve,in_rally,Dig,none,1 -- 0
3,6,serve,errors,Dig,them,1 -- 1
4,6,receive,faults,Out of Rotation,them,1 -- 2
5,6,receive,in_rally,3-Pass,none,1 -- 2
5,6,receive,earned,Spike,us,2 -- 2
6,1,serve,in_rally,2-Serve,none,2 -- 2
7,1,serve,in_rally,Dig,none,2 -- 2
8,1,serve,in_rally,Hit Still In Play,none,2 -- 2
9,1,serve,in_rally,Dig,none,2 -- 2
10,1,serve,in_rally,Hit Still In Play,none,2 -- 2
10,1,serve,errors,Dig,them,2 -- 3
11,1,receive,in_rally,3-Pass,none,2 -- 3
11,1,receive,errors,Spike,them,2 -- 4
12,1,receive,in_rally,3-Pass,none,2 -- 4
12,1,receive,earned,Spike,us,3 -- 4
13,2,serve,errors,Block,them,3 -- 5
14,2,receive,errors,Serve,us,4 -- 5
15,3,serve,in_rally,2-Serve,none,4 -- 5
16,3,serve,in_rally,2-FB Pass,none,4 -- 5
17,3,serve,in_rally,Hit Still In Play,none,4 -- 5
18,3,serve,in_rally,1-FB Pass,none,4 -- 5
18,3,serve,errors,Set,them,4 -- 6
19,3,receive,in_rally,1-Pass,none,4 -- 6
19,3,receive,errors,Whose Ball?,them,4 -- 7
20,3,receive,errors,Serve,us,5 -- 7
21,4,serve,in_rally,2-Serve,none,5 -- 7
21,4,serve,errors,Spike,us,6 -- 7
22,4,serve,in_rally,3-Serve,none,6 -- 7
23,4,serve,in_rally,2-FB Pass,none,6 -- 7
23,4,serve,earned,Spike,us,7 -- 7
24,4,serve,in_rally,3-Serve,none,7 -- 7
25,4,serve,in_rally,Dig,none,7 -- 7
25,4,serve,earned,Spike,us,8 -- 7
26,4,serve,in_rally,2-Serve,none,8 -- 7
26,4,serve,errors,Spike,us,9 -- 7
27,4,serve,in_rally,3-Serve,none,9 -- 7
28,4,serve,in_rally,3-FB Pass,none,9 -- 7
29,4,serve,in_rally,Hit Still In Play,none,9 -- 7
29,4,serve,earned,Block,us,10 -- 7
undefined,4,serve,timeout,them 1,undefined,undefined
29,4,serve,earned,Spike,us,11 -- 7
30,4,serve,in_rally,2-Serve,none,11 -- 7
31,4,serve,in_rally,Dig,none,11 -- 7
32,4,serve,in_rally,Hit Still In Play,none,11 -- 7
32,4,serve,errors,Dig,them,11 -- 8
33,4,receive,in_rally,2-Pass,none,11 -- 8
34,4,receive,in_rally,Hit Still In Play,none,11 -- 8
35,4,receive,in_rally,Blocks Still In Play,none,11 -- 8
35,4,receive,errors,Dig,them,11 -- 9
36,4,receive,in_rally,3-Pass,none,11 -- 9
37,4,receive,in_rally,Hit Still In Play,none,11 -- 9
38,4,receive,in_rally,Blocks Still In Play,none,11 -- 9
38,4,receive,earned,Spike,them,11 -- 10
39,4,receive,in_rally,3-Pass,none,11 -- 10
39,4,receive,earned,Spike,us,12 -- 10
40,5,serve,in_rally,1-Serve,none,12 -- 10
41,5,serve,in_rally,Dig,none,12 -- 10
42,5,serve,in_rally,Hit Still In Play,none,12 -- 10
42,5,serve,errors,Tip,us,13 -- 10
43,5,serve,in_rally,2-Serve,none,13 -- 10
43,5,serve,errors,3rd Ball Return,us,14 -- 10
44,5,serve,in_rally,3-Serve,none,14 -- 10
45,5,serve,in_rally,Blocks Still In Play,none,14 -- 10
45,5,serve,earned,Block,us,15 -- 10
46,5,serve,in_rally,3-Serve,none,15 -- 10
46,5,serve,faults,Net,them,15 -- 11
47,5,receive,in_rally,3-Pass,none,15 -- 11
48,5,receive,in_rally,Hit Still In Play,none,15 -- 11
48,5,receive,errors,Spike,them,15 -- 12
49,5,receive,in_rally,3-Pass,none,15 -- 12
50,5,receive,in_rally,Hit Still In Play,none,15 -- 12
50,5,receive,errors,Dig,them,15 -- 13
51,5,receive,in_rally,2-Pass,none,15 -- 13
51,5,receive,errors,Whose Ball?,them,15 -- 14
52,5,receive,in_rally,1-Pass,none,15 -- 14
53,5,receive,in_rally,Hit Still In Play,none,15 -- 14
53,5,receive,earned,Tip,them,15 -- 15
undefined,5,receive,timeout,us 1,undefined,undefined
54,5,receive,in_rally,3-Pass,none,15 -- 15
54,5,receive,earned,Spike,us,16 -- 15
55,6,serve,errors,Serve,them,16 -- 16
56,6,receive,in_rally,1-Pass,none,16 -- 16
56,6,receive,faults,Net,us,17 -- 16
57,1,serve,errors,Serve,them,17 -- 17
58,1,receive,in_rally,2-Pass,none,17 -- 17
58,1,receive,errors,Spike,them,17 -- 18
59,1,receive,in_rally,3-Pass,none,17 -- 18
60,1,receive,in_rally,Hit Still In Play,none,17 -- 18
61,1,receive,in_rally,Dig,none,17 -- 18
61,1,receive,earned,Spike,them,17 -- 19
62,1,receive,in_rally,3-Pass,none,17 -- 19
62,1,receive,errors,Spike,them,17 -- 20
63,1,receive,in_rally,1-Pass,none,17 -- 20
64,1,receive,in_rally,Hit Still In Play,none,17 -- 20
64,1,receive,errors,3rd Ball Return,us,18 -- 20
65,2,serve,in_rally,2-Serve,none,18 -- 20
65,2,serve,errors,Spike,us,19 -- 20
66,2,serve,in_rally,2-Serve,none,19 -- 20
67,2,serve,in_rally,3-FB Pass,none,19 -- 20
67,2,serve,errors,Spike,them,19 -- 21
68,2,receive,earned,Ace,them,19 -- 22
undefined,2,receive,timeout,us 2,undefined,undefined
68,2,receive,faults,Foot Fault,us,20 -- 22
69,3,serve,in_rally,2-Serve,none,20 -- 22
69,3,serve,errors,Spike,us,21 -- 22
70,3,serve,in_rally,Blocks Still In Play,none,21 -- 22
71,3,serve,in_rally,Blocks Still In Play,none,21 -- 22
71,3,serve,errors,Whose Ball?,us,22 -- 22
72,3,serve,in_rally,2-Serve,none,22 -- 22
72,3,serve,earned,Block,us,23 -- 22
undefined,3,serve,timeout,them 2,undefined,undefined
73,3,serve,in_rally,2-Serve,none,23 -- 22
74,3,serve,in_rally,Dig,none,23 -- 22
74,3,serve,errors,Block,them,23 -- 23
75,3,receive,in_rally,2-Pass,none,23 -- 23
75,3,receive,earned,Spike,us,24 -- 23
76,4,serve,earned,Ace,us,25 -- 23
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,serve,in_rally,3-Serve,none,0 -- 0
1,3,serve,earned,Spike,them,0 -- 1
2,3,receive,in_rally,2-Pass,none,0 -- 1
2,3,receive,errors,Spike,them,0 -- 2
3,3,receive,in_rally,3-Pass,none,0 -- 2
4,3,receive,in_rally,Hit Still In Play,none,0 -- 2
4,3,receive,earned,Spike,them,0 -- 3
5,3,receive,in_rally,3-Pass,none,0 -- 3
6,3,receive,in_rally,Hit Still In Play,none,0 -- 3
7,3,receive,in_rally,3-FB Pass,none,0 -- 3
7,3,receive,errors,Set,them,0 -- 4
8,3,receive,in_rally,3-Pass,none,0 -- 4
8,3,receive,earned,Spike,us,1 -- 4
9,4,serve,in_rally,2-Serve,none,1 -- 4
9,4,serve,errors,Whose Ball?,us,2 -- 4
10,4,serve,errors,Serve,them,2 -- 5
11,4,receive,in_rally,1-Pass,none,2 -- 5
11,4,receive,earned,Spike,us,3 -- 5
12,5,serve,earned,Ace,us,4 -- 5
13,5,serve,in_rally,1-Serve,none,4 -- 5
13,5,serve,earned,Block,us,5 -- 5
14,5,serve,in_rally,1-Serve,none,5 -- 5
15,5,serve,in_rally,Dig,none,5 -- 5
15,5,serve,errors,Spike,them,5 -- 6
16,5,receive,in_rally,3-Pass,none,5 -- 6
17,5,receive,in_rally,Hit Still In Play,none,5 -- 6
18,5,receive,in_rally,Blocks Still In Play,none,5 -- 6
19,5,receive,in_rally,Dig,none,5 -- 6
20,5,receive,in_rally,Hit Still In Play,none,5 -- 6
20,5,receive,errors,Spike,us,6 -- 6
21,6,serve,in_rally,2-Serve,none,6 -- 6
21,6,serve,errors,Dig,them,6 -- 7
22,6,receive,in_rally,3-Pass,none,6 -- 7
22,6,receive,earned,Spike,us,7 -- 7
23,1,serve,earned,Ace,us,8 -- 7
24,1,serve,errors,Serve,them,8 -- 8
25,1,receive,in_rally,3-Pass,none,8 -- 8
25,1,receive,earned,Spike,us,9 -- 8
26,2,serve,in_rally,3-Serve,none,9 -- 8
27,2,serve,in_rally,3-FB Pass,none,9 -- 8
27,2,serve,errors,Spike,us,10 -- 8
28,2,serve,in_rally,2-Serve,none,10 -- 8
29,2,serve,in_rally,Dig,none,10 -- 8
30,2,serve,in_rally,3-FB Pass,none,10 -- 8
31,2,serve,in_rally,Hit Still In Play,none,10 -- 8
32,2,serve,in_rally,Dig,none,10 -- 8
33,2,serve,in_rally,Hit Still In Play,none,10 -- 8
33,2,serve,errors,Whose Ball?,us,11 -- 8
34,2,serve,in_rally,2-Serve,none,11 -- 8
35,2,serve,in_rally,Dig,none,11 -- 8
36,2,serve,in_rally,Hit Still In Play,none,11 -- 8
37,2,serve,in_rally,Dig,none,11 -- 8
38,2,serve,in_rally,Hit Still In Play,none,11 -- 8
38,2,serve,earned,Spike,them,11 -- 9
39,2,receive,in_rally,1-Pass,none,11 -- 9
40,2,receive,in_rally,Dig,none,11 -- 9
40,2,receive,earned,Spike,us,12 -- 9
41,3,serve,in_rally,2-Serve,none,12 -- 9
41,3,serve,errors,Spike,us,13 -- 9
42,3,serve,in_rally,2-Serve,none,13 -- 9
43,3,serve,in_rally,Dig,none,13 -- 9
44,3,serve,in_rally,Hit Still In Play,none,13 -- 9
44,3,serve,errors,Dig,them,13 -- 10
45,3,receive,in_rally,3-Pass,none,13 -- 10
46,3,receive,in_rally,Hit Still In Play,none,13 -- 10
46,3,receive,errors,2nd Ball Return,us,14 -- 10
47,4,serve,in_rally,2-Serve,none,14 -- 10
48,4,serve,in_rally,Blocks Still In Play,none,14 -- 10
48,4,serve,errors,Spike,them,14 -- 11
49,4,receive,in_rally,1-Pass,none,14 -- 11
50,4,receive,in_rally,Hit Still In Play,none,14 -- 11
50,4,receive,errors,Free Ball Receive,them,14 -- 12
51,4,receive,in_rally,3-Pass,none,14 -- 12
51,4,receive,faults,Ball Handling,them,14 -- 13
52,4,receive,in_rally,3-Pass,none,14 -- 13
52,4,receive,earned,Spike,us,15 -- 13
53,5,serve,in_rally,2-Serve,none,15 -- 13
53,5,serve,errors,Spike,us,16 -- 13
54,5,serve,in_rally,2-Serve,none,16 -- 13
54,5,serve,earned,Spike,them,16 -- 14
55,5,receive,errors,Serve,us,17 -- 14
56,6,serve,in_rally,3-Serve,none,17 -- 14
57,6,serve,in_rally,3-FB Pass,none,17 -- 14
58,6,serve,in_rally,Hit Still In Play,none,17 -- 14
58,6,serve,errors,Dig,them,17 -- 15
59,6,receive,in_rally,1-Pass,none,17 -- 15
59,6,receive,earned,Spike,us,18 -- 15
60,1,serve,in_rally,2-Serve,none,18 -- 15
61,1,serve,in_rally,Blocks Still In Play,none,18 -- 15
61,1,serve,errors,Dig,them,18 -- 16
62,1,receive,in_rally,2-Pass,none,18 -- 16
63,1,receive,in_rally,Hit Still In Play,none,18 -- 16
63,1,receive,earned,Block,us,19 -- 16
64,2,serve,in_rally,3-Serve,none,19 -- 16
65,2,serve,in_rally,Dig,none,19 -- 16
65,2,serve,earned,Tip,us,20 -- 16
undefined,2,serve,timeout,them 1,undefined,undefined
66,2,serve,in_rally,2-Serve,none,20 -- 16
67,2,serve,in_rally,Dig,none,20 -- 16
67,2,serve,earned,Spike,us,21 -- 16
68,2,serve,in_rally,2-Serve,none,21 -- 16
69,2,serve,in_rally,Dig,none,21 -- 16
70,2,serve,in_rally,Hit Still In Play,none,21 -- 16
71,2,serve,in_rally,3-FB Pass,none,21 -- 16
71,2,serve,earned,Tip,us,22 -- 16
72,2,serve,in_rally,3-Serve,none,22 -- 16
72,2,serve,earned,Tip,them,22 -- 17
73,2,receive,in_rally,3-Pass,none,22 -- 17
74,2,receive,in_rally,Hit Still In Play,none,22 -- 17
74,2,receive,earned,Tip,them,22 -- 18
75,2,receive,in_rally,1-Pass,none,22 -- 18
75,2,receive,faults,Net,them,22 -- 19
76,2,receive,in_rally,3-Pass,none,22 -- 19
76,2,receive,errors,Set,them,22 -- 20
undefined,2,receive,timeout,us 1,undefined,undefined
76,2,receive,errors,Receive,them,22 -- 21
77,2,receive,errors,Serve,us,23 -- 21
78,3,serve,in_rally,3-Serve,none,23 -- 21
79,3,serve,in_rally,Dig,none,23 -- 21
80,3,serve,in_rally,Hit Still In Play,none,23 -- 21
80,3,serve,faults,Net,us,24 -- 21
81,3,serve,in_rally,2-Serve,none,24 -- 21
81,3,serve,faults,Net,them,24 -- 22
82,3,receive,in_rally,2-Pass,none,24 -- 22
82,3,receive,errors,Spike,them,24 -- 23
undefined,3,receive,timeout,us 2,undefined,undefined
83,3,receive,in_rally,3-Pass,none,24 -- 23
83,3,receive,earned,Spike,us,25 -- 23
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,3,receive,in_rally,3-Pass,none,0 -- 0
2,3,receive,in_rally,Hit Still In Play,none,0 -- 0
2,3,receive,errors,2nd Ball Return,us,1 -- 0
3,4,serve,earned,Ace,us,2 -- 0
4,4,serve,in_rally,2-Serve,none,2 -- 0
5,4,serve,in_rally,Blocks Still In Play,none,2 -- 0
5,4,serve,earned,Spike,them,2 -- 1
6,4,receive,errors,Serve,us,3 -- 1
7,5,serve,in_rally,1-Serve,none,3 -- 1
8,5,serve,in_rally,Dig,none,3 -- 1
8,5,serve,errors,Dig,them,3 -- 2
9,5,receive,errors,Serve,us,4 -- 2
10,6,serve,in_rally,Dig,none,4 -- 2
10,6,serve,earned,Spike,us,5 -- 2
11,6,serve,errors,Serve,them,5 -- 3
12,6,receive,in_rally,1-Pass,none,5 -- 3
13,6,receive,in_rally,Hit Still In Play,none,5 -- 3
13,6,receive,earned,Spike,them,5 -- 4
14,6,receive,earned,Ace,them,5 -- 5
15,6,receive,in_rally,2-Pass,none,5 -- 5
16,6,receive,in_rally,Dig,none,5 -- 5
17,6,receive,in_rally,Hit Still In Play,none,5 -- 5
18,6,receive,in_rally,Dig,none,5 -- 5
18,6,receive,earned,Tip,us,6 -- 5
19,1,serve,in_rally,1-Serve,none,6 -- 5
19,1,serve,errors,Spike,us,7 -- 5
20,1,serve,errors,Dig,them,7 -- 6
21,1,receive,in_rally,3-Pass,none,7 -- 6
21,1,receive,earned,Spike,us,8 -- 6
22,2,serve,in_rally,2-Serve,none,8 -- 6
23,2,serve,in_rally,Blocks Still In Play,none,8 -- 6
24,2,serve,in_rally,Dig,none,8 -- 6
24,2,serve,errors,Block,them,8 -- 7
25,2,receive,in_rally,2-Pass,none,8 -- 7
25,2,receive,errors,Spike,them,8 -- 8
26,2,receive,in_rally,2-Pass,none,8 -- 8
27,2,receive,in_rally,Hit Still In Play,none,8 -- 8
27,2,receive,errors,Whose Ball?,us,9 -- 8
28,3,serve,in_rally,3-Serve,none,9 -- 8
29,3,serve,in_rally,1-FB Pass,none,9 -- 8
30,3,serve,in_rally,Hit Still In Play,none,9 -- 8
31,3,serve,in_rally,Hit Still In Play,none,9 -- 8
32,3,serve,in_rally,Dig,none,9 -- 8
33,3,serve,in_rally,Hit Still In Play,none,9 -- 8
33,3,serve,earned,Spike,them,9 -- 9
34,3,receive,in_rally,2-Pass,none,9 -- 9
34,3,receive,errors,Spike,them,9 -- 10
35,3,receive,errors,Serve,us,10 -- 10
36,4,serve,in_rally,2-Serve,none,10 -- 10
36,4,serve,earned,Block,us,11 -- 10
37,4,serve,in_rally,1-Serve,none,11 -- 10
37,4,serve,earned,Tip,them,11 -- 11
38,4,receive,in_rally,1-Pass,none,11 -- 11
38,4,receive,earned,Spike,us,12 -- 11
39,5,serve,errors,Serve,them,12 -- 12
40,5,receive,in_rally,3-Pass,none,12 -- 12
41,5,receive,in_rally,Hit Still In Play,none,12 -- 12
42,5,receive,in_rally,Hit Still In Play,none,12 -- 12
43,5,receive,in_rally,Hit Still In Play,none,12 -- 12
44,5,receive,in_rally,Dig,none,12 -- 12
44,5,receive,earned,Spike,us,13 -- 12
45,6,serve,in_rally,2-Serve,none,13 -- 12
45,6,serve,errors,Spike,us,14 -- 12
46,6,serve,earned,Tip,them,14 -- 13
47,6,receive,in_rally,3-Pass,none,14 -- 13
47,6,receive,errors,Spike,them,14 -- 14
48,6,receive,in_rally,3-Pass,none,14 -- 14
49,6,receive,in_rally,Hit Still In Play,none,14 -- 14
49,6,receive,errors,Block,them,14 -- 15
50,6,receive,in_rally,3-Pass,none,14 -- 15
51,6,receive,in_rally,Hit Still In Play,none,14 -- 15
51,6,receive,errors,3rd Ball Return,us,15 -- 15
52,1,serve,in_rally,2-Serve,none,15 -- 15
53,1,serve,in_rally,Dig,none,15 -- 15
53,1,serve,earned,Spike,us,16 -- 15
54,1,serve,in_rally,2-Serve,none,16 -- 15
55,1,serve,in_rally,Blocks Still In Play,none,16 -- 15
56,1,serve,in_rally,Blocks Still In Play,none,16 -- 15
57,1,serve,in_rally,Hit Still In Play,none,16 -- 15
58,1,serve,in_rally,Dig,none,16 -- 15
59,1,serve,in_rally,Hit Still In Play,none,16 -- 15
60,1,serve,in_rally,Hit Still In Play,none,16 -- 15
60,1,serve,earned,Spike,us,17 -- 15
undefined,1,serve,timeout,them 1,undefined,undefined
61,1,serve,in_rally,2-Serve,none,17 -- 15
62,1,serve,in_rally,Dig,none,17 -- 15
63,1,serve,in_rally,Hit Still In Play,none,17 -- 15
64,1,serve,in_rally,Dig,none,17 -- 15
64,1,serve,earned,Spike,us,18 -- 15
65,1,serve,in_rally,3-Serve,none,18 -- 15
66,1,serve,in_rally,Blocks Still In Play,none,18 -- 15
66,1,serve,earned,Spike,them,18 -- 16
67,1,receive,in_rally,3-Pass,none,18 -- 16
67,1,receive,earned,Spike,us,19 -- 16
68,2,serve,earned,Ace,us,20 -- 16
69,2,serve,in_rally,2-Serve,none,20 -- 16
70,2,serve,in_rally,Dig,none,20 -- 16
70,2,serve,errors,Spike,them,20 -- 17
71,2,receive,in_rally,3-Pass,none,20 -- 17
72,2,receive,in_rally,Hit Still In Play,none,20 -- 17
72,2,receive,earned,Block,us,21 -- 17
73,3,serve,earned,Ace,us,22 -- 17
undefined,3,serve,timeout,them 2,undefined,undefined
74,3,serve,in_rally,1-Serve,none,22 -- 17
74,3,serve,earned,Spike,them,22 -- 18
75,3,receive,in_rally,2-Pass,none,22 -- 18
75,3,receive,earned,Spike,us,23 -- 18
76,4,serve,in_rally,2-Serve,none,23 -- 18
77,4,serve,in_rally,Dig,none,23 -- 18
78,4,serve,in_rally,Hit Still In Play,none,23 -- 18
79,4,serve,in_rally,Blocks Still In Play,none,23 -- 18
79,4,serve,errors,Whose Ball?,us,24 -- 18
80,4,serve,in_rally,2-Serve,none,24 -- 18
81,4,serve,in_rally,Dig,none,24 -- 18
81,4,serve,errors,Spike,us,25 -- 18
,,,,,,
,,,,,,
Rally,Rotation,Stage,Action Type,Action,Point To,Score
,,,,,,
1,4,serve,earned,Ace,us,1 -- 0
2,4,serve,in_rally,2-Serve,none,1 -- 0
2,4,serve,earned,Block,us,2 -- 0
3,4,serve,earned,Ace,us,3 -- 0
4,4,serve,in_rally,2-Serve,none,3 -- 0
5,4,serve,in_rally,Dig,none,3 -- 0
5,4,serve,errors,Whose Ball?,them,3 -- 1
6,4,receive,in_rally,1-Pass,none,3 -- 1
7,4,receive,in_rally,Dig,none,3 -- 1
8,4,receive,in_rally,Dig,none,3 -- 1
8,4,receive,errors,Whose Ball?,them,3 -- 2
9,4,receive,in_rally,2-Pass,none,3 -- 2
10,4,receive,in_rally,Hit Still In Play,none,3 -- 2
11,4,receive,in_rally,Dig,none,3 -- 2
11,4,receive,earned,Spike,us,4 -- 2
12,5,serve,in_rally,1-Serve,none,4 -- 2
13,5,serve,in_rally,Dig,none,4 -- 2
14,5,serve,in_rally,Dig,none,4 -- 2
14,5,serve,earned,Tip,us,5 -- 2
15,5,serve,in_rally,2-Serve,none,5 -- 2
15,5,serve,earned,Spike,them,5 -- 3
16,5,receive,in_rally,1-Pass,none,5 -- 3
16,5,receive,earned,Spike,us,6 -- 3
17,6,serve,in_rally,2-Serve,none,6 -- 3
17,6,serve,earned,Spike,them,6 -- 4
18,6,receive,in_rally,Over Pass in Play,none,6 -- 4
19,6,receive,in_rally,Blocks Still In Play,none,6 -- 4
19,6,receive,errors,Whose Ball?,us,7 -- 4
20,1,serve,in_rally,2-Serve,none,7 -- 4
21,1,serve,in_rally,Dig,none,7 -- 4
22,1,serve,in_rally,Hit Still In Play,none,7 -- 4
22,1,serve,errors,2nd Ball Return,us,8 -- 4
23,1,serve,errors,Serve,them,8 -- 5
24,1,receive,errors,Serve,us,9 -- 5
25,2,serve,in_rally,2-Serve,none,9 -- 5
26,2,serve,in_rally,Dig,none,9 -- 5
27,2,serve,in_rally,Hit Still In Play,none,9 -- 5
27,2,serve,errors,Down Ball Hit,us,10 -- 5
28,2,serve,errors,Serve,them,10 -- 6
29,2,receive,errors,Serve,us,11 -- 6
30,3,serve,in_rally,1-Serve,none,11 -- 6
30,3,serve,earned,Spike,them,11 -- 7
31,3,receive,in_rally,1-Pass,none,11 -- 7
32,3,receive,in_rally,Hit Still In Play,none,11 -- 7
32,3,receive,errors,Dig,them,11 -- 8
33,3,receive,in_rally,3-Pass,none,11 -- 8
34,3,receive,in_rally,Hit Still In Play,none,11 -- 8
35,3,receive,in_rally,Blocks Still In Play,none,11 -- 8
36,3,receive,in_rally,Blocks Still In Play,none,11 -- 8
37,3,receive,in_rally,Dig,none,11 -- 8
38,3,receive,in_rally,Hit Still In Play,none,11 -- 8
38,3,receive,earned,Spike,us,12 -- 8
39,4,serve,in_rally,3-Serve,none,12 -- 8
40,4,serve,in_rally,Blocks Still In Play,none,12 -- 8
40,4,serve,errors,Dig,them,12 -- 9
41,4,receive,in_rally,3-Pass,none,12 -- 9
42,4,receive,in_rally,Hit Still In Play,none,12 -- 9
43,4,receive,in_rally,Dig,none,12 -- 9
44,4,receive,in_rally,Hit Still In Play,none,12 -- 9
45,4,receive,in_rally,Dig,none,12 -- 9
45,4,receive,errors,Spike,them,12 -- 10
46,4,receive,in_rally,3-Pass,none,12 -- 10
47,4,receive,in_rally,Hit Still In Play,none,12 -- 10
48,4,receive,in_rally,Hit Still In Play,none,12 -- 10
49,4,receive,in_rally,Dig,none,12 -- 10
49,4,receive,errors,Spike,them,12 -- 11
50,4,receive,in_rally,3-Pass,none,12 -- 11
51,4,receive,in_rally,Hit Still In Play,none,12 -- 11
52,4,receive,in_rally,Dig,none,12 -- 11
53,4,receive,in_rally,Hit Still In Play,none,12 -- 11
54,4,receive,in_rally,Dig,none,12 -- 11
54,4,receive,errors,Set,them,12 -- 12
undefined,4,receive,timeout,us 1,undefined,undefined
55,4,receive,in_rally,2-Pass,none,12 -- 12
56,4,receive,in_rally,Hit Still In Play,none,12 -- 12
56,4,receive,faults,Ball Handling,them,12 -- 13
57,4,receive,in_rally,3-Pass,none,12 -- 13
58,4,receive,in_rally,Dig,none,12 -- 13
58,4,receive,earned,Spike,us,13 -- 13
59,5,serve,in_rally,2-Serve,none,13 -- 13
60,5,serve,in_rally,Dig,none,13 -- 13
61,5,serve,in_rally,Dig,none,13 -- 13
61,5,serve,errors,Dump,them,13 -- 14
62,5,receive,in_rally,3-Pass,none,13 -- 14
62,5,receive,errors,Spike,them,13 -- 15
63,5,receive,in_rally,3-Pass,none,13 -- 15
64,5,receive,in_rally,Hit Still In Play,none,13 -- 15
65,5,receive,in_rally,Dig,none,13 -- 15
66,5,receive,in_rally,Hit Still In Play,none,13 -- 15
67,5,receive,in_rally,Dig,none,13 -- 15
68,5,receive,in_rally,Hit Still In Play,none,13 -- 15
69,5,receive,in_rally,Dig,none,13 -- 15
70,5,receive,in_rally,Hit Still In Play,none,13 -- 15
70,5,receive,earned,Block,us,14 -- 15
71,6,serve,in_rally,2-Serve,none,14 -- 15
71,6,serve,errors,Tip,us,15 -- 15
72,6,serve,errors,Serve,them,15 -- 16
73,6,receive,in_rally,2-Pass,none,15 -- 16
73,6,receive,earned,Spike,us,16 -- 16
74,1,serve,in_rally,3-Serve,none,16 -- 16
74,1,serve,errors,Block,them,16 -- 17
75,1,receive,in_rally,1-Pass,none,16 -- 17
76,1,receive,in_rally,Hit Still In Play,none,16 -- 17
76,1,receive,errors,Block,them,16 -- 18
77,1,receive,in_rally,3-Pass,none,16 -- 18
78,1,receive,in_rally,Hit Still In Play,none,16 -- 18
79,1,receive,in_rally,Dig,none,16 -- 18
79,1,receive,errors,Whose Ball?,them,16 -- 19
80,1,receive,errors,Serve,us,17 -- 19
81,2,serve,in_rally,2-Serve,none,17 -- 19
81,2,serve,errors,Dig,them,17 -- 20
82,2,receive,in_rally,1-Pass,none,17 -- 20
82,2,receive,earned,Dump,us,18 -- 20
83,3,serve,in_rally,3-Serve,none,18 -- 20
84,3,serve,in_rally,Dig,none,18 -- 20
85,3,serve,in_rally,Hit Still In Play,none,18 -- 20
85,3,serve,earned,Spike,them,18 -- 21
86,3,receive,in_rally,1-Pass,none,18 -- 21
87,3,receive,in_rally,Hit Still In Play,none,18 -- 21
88,3,receive,in_rally,2-FB Pass,none,18 -- 21
88,3,receive,faults,Net,us,19 -- 21
89,4,serve,in_rally,2-Serve,none,19 -- 21
89,4,serve,errors,Dig,them,19 -- 22
90,4,receive,in_rally,3-Pass,none,19 -- 22
90,4,receive,earned,Tip,us,20 -- 22
91,5,serve,in_rally,2-Serve,none,20 -- 22
92,5,serve,in_rally,Blocks Still In Play,none,20 -- 22
92,5,serve,errors,3rd Ball Return,us,21 -- 22
